geoid,threshold,tot_jobs,BOROUGH,NEIGHBORHOOD,NO_NEIGHBORHOOD,CITY,STATE,COUNTRY,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,EASE-MENT,BUILDING_CLASS_AT_PRESENT,House_Apt,Num_House_Apt,ADDRESS,APARTMENT_NUMBER,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,GROSS_SQfT/ResidentialUnit,GROSS_SqM/RESIDENTIALUNIT,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,FINANCIAL_YEAR,id,t,PRICE_GRSqFt,PRICE_Gross_SqM,Unit_Price_SqFt,Unit_Price_SqM,103 St (Line 1),103 St (Line ABC),103th St station (Line 456),110th St station (Line 456),116th St station (Line 456),5 Ave Station (Line NRW),57th St (Line F),59 St-Columbus Circle (Line 12),66 St-Lincoln Center (Line 12),68th St station (Line 456),72 St (Line 123),72 St (Line ABC),77th St station (Line 456),79 St (Line 12),81 St (Line ABC),86 St (Line 12),86 St (Line ABC),86th St station (Line 456),96 St (Line 1),96 St (Line ABC),96th St station (Line 456),Cathedral Parkway 110 St (Line 1),Cathedral Parkway 110 St (Line ABC),Grand Central Terminal,Harlem 125th St station (Line 456),Lexington Ave-53th St station (Line NQ),Lexington Ave-59th St station (Line 456),Lexington Ave-63th St station (Line NQ),96th St station (Line NQ),86th St station (Line NQ),72th St station (Line NQ),DistB4_NearestSta,DisAft_NearestSta,Delta_Dis_Nearest,Size_1,Size_2,Size_3,Time_1,Time_2,Time_3,Location_1,Location_2,Location_3,Location_4,Type,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Y2014,Y2015,Y2016,Y2017,Y2018,DeltaDistance_Time3,A2014,A2015,A2016,A2017,A2018,Delta_A_2015,Delta_A_2016,Delta_A_2017,Delta_A_2018
3.61E+14,30,2182455,1,MIDTOWN EAST,4,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1345,1131,,R4,Apt,1, 959 1ST AVENUE ,7P,10022,1,0,1,"8,822","1,425",1425,132.386775,2008,2, R4 ,2153598,2018/2/23,2018,3750,13,1511.3,16267.45,1511.3,16267.45,4970.792116,4578.418546,4192.421738,4760.931717,5236.082486,1183.754693,1373.147339,2037.756266,2567.360196,1361.294478,2940.476608,2477.334994,2047.006885,3385.207424,2982.100635,3772.166538,3308.45878,2771.941264,4314.556771,4097.294356,3574.05866,5528.159097,5142.153659,1050.529857,5947.515682,405.984326,826.7930344,938.5778376,3427.909848,2707.638323,1553.631264,405.984326,244.12,161.864326,0,1,0,0,0,1,0,0,0,1,1,3,0,0,40.7557059,-73.9652383,0,0,0,0,1,161.864326,1583370,1599218,1671124,1698272,1703187,0.010009031,0.044963226,0.016245353,0.002894118
3.61E+14,30,2053927,1,UPPER EAST SIDE (59-79),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1438,3604,,R4,Apt,1, 300 EAST 64TH STREET ,5E,10065,1,0,1,"6,302",633,633,58.807599,1996,2, R4 ,955000,2018/5/1,2018,3924,13,1508.69,16239.38,1508.69,16239.38,4142.830348,3707.267103,3283.411137,3852.590646,4328.580911,911.5859262,1302.546793,1816.728494,2140.704025,526.6998509,2420.018105,1885.839554,1146.392874,2757.942051,2240.307372,3058.018907,2517.56204,1863.352266,3524.975425,3248.521339,2664.813344,4685.720521,4258.845287,1753.694097,5039.508205,880.1698704,518.0291886,298.9814548,2526.379854,1805.589893,646.45838,298.9814548,151.54,147.4414548,1,0,0,0,0,1,1,0,0,0,1,5,1,1,40.7634372,-73.961718,0,0,0,0,1,147.4414548,588364,520884,522856,1098489,1145481,-0.114690906,0.003785872,1.100939838,0.042778762
3.61E+14,30,1855092,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1151,1313,,R4,Apt,1, 555 WEST 59TH STREET ,5A,10019,1,0,1,"20,478",789,789,73.300467,2007,2, R4 ,1190000,2018/10/5,2018,3869,13,1508.24,16234.53,1508.24,16234.53,3646.195223,3663.367495,4124.002426,4631.351644,5074.926929,1644.935045,1352.095382,716.1375525,729.4995695,2219.290595,1037.360986,1247.629264,2529.556307,1591.378719,1881.746924,2163.99271,2261.409091,2998.918563,2903.728984,3115.003702,3632.113458,4214.251899,4246.932693,2355.70771,5677.683926,2319.084438,2087.551406,2231.979992,3767.579502,3269.641299,2651.181115,716.1375525,58.11,658.0275525,1,0,0,0,0,1,0,1,0,0,1,2,0,0,40.7717501,-73.9896706,0,0,0,0,1,658.0275525,1388519,1396594,1449343,1644121,1682857,0.005815549,0.037769746,0.134390548,0.02356031
3.61E+14,30,1672523,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1551,1111,,R4,Apt,1, 360 EAST 89TH STREET ,5D,10128,1,0,1,"7,755","1,393",1393,129.413879,2015,2, R4 ,2100000,2018/8/13,2018,3667,13,1507.54,16226.98,1507.54,16226.98,2932.588781,2277.899525,1354.993044,1883.408095,2337.944495,2555.096705,2930.805922,3052.477427,2880.548618,1786.547067,2826.996816,2364.779055,1124.996601,2729.443734,2022.484027,2616.973466,1932.856374,618.5031803,2623.963984,2068.272268,816.3558962,3334.426081,2671.548697,3777.824378,3048.967533,2920.591651,2420.968413,2165.165981,523.0623634,308.6606397,1416.566558,618.5031803,270.79,347.7131803,0,1,0,0,0,1,1,0,0,0,1,4,2,1,40.7788478,-73.9482829,0,0,0,0,1,347.7131803,2430202,2518592,2609851,2594955,2633033,0.036371462,0.036234134,-0.005707606,0.014673858
3.61E+14,30,2092465,1,MIDTOWN EAST,4,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1368,1026,,R4,Apt,1, 444 EAST 57TH STREET ,8E,10022,1,0,1,"5,101","2,190",2190,203.45757,1927,2, R4 ,3300000,2018/6/28,2018,3804,13,1506.85,16219.58,1506.85,16219.58,3868.978661,3828.497107,4181.751604,4708.969533,5164.761783,1378.798753,1043.719331,492.006405,838.3810094,2031.070184,1238.123498,1297.566541,2431.702872,1819.40974,1993.060187,2387.974325,2392.083364,2971.903527,3121.804859,3274.408748,3657.407373,4444.907268,4421.557441,1996.868569,5790.481743,1995.487543,1814.849345,1985.528776,3758.562357,3209.944047,2480.31862,492.006405,492.006405,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,40.7688119,-73.9878998,0,0,0,0,1,0,1640748,1527225,1603093,1619640,1671103,-0.069189784,0.049677029,0.010321921,0.031774345
3.61E+14,30,2010866,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1158,1564,,R4,Apt,1, 200 WEST END AVENUE ,8N,10023,1,0,1,"22,375",637,637,59.179211,0,2, R4 ,957500,2018/3/12,2018,3866,13,1503.14,16179.65,1503.14,16179.65,2870.512774,2913.629233,3485.643175,3962.421626,4388.689004,1825.044371,1689.219717,1049.681054,439.052911,2138.785698,323.1159521,800.8198505,2218.836495,818.1790908,1226.173793,1389.673983,1562.536477,2522.605176,2129.53167,2372.984763,3048.803527,3437.892937,3488.90941,2882.618493,4964.619945,2624.389673,2240.094588,2299.329922,3237.522845,2845.463289,2497.005679,323.1159521,42.79,280.3259521,1,0,0,0,0,1,0,1,0,0,1,4,0,0,40.7779612,-73.9854593,0,0,0,0,1,280.3259521,2080687,1982659,2033883,2128748,2188436,-0.047113285,0.025836011,0.046642309,0.028039016
3.61E+14,30,1971196,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1244,1008,,R4,Apt,1, 303 WEST 80TH STREET ,2B,10024,1,0,1,"4,495",865,865,80.361095,1900,2, R4 ,1300000,2018/6/4,2018,4070,13,1502.89,16176.96,1502.89,16176.96,1966.210227,2076.973254,2856.248044,3266.147702,3654.756157,2391.326165,2384.460287,1837.839997,1165.584025,2420.013019,718.4333557,1077.431757,2211.340602,170.6552967,843.7051483,502.5091751,952.5285312,2231.552655,1233.055141,1567.556734,2535.887423,2529.642707,2627.521074,3635.333269,4177.939839,3217.937216,2734.967011,2709.924845,2803.3796,2604.577622,2650.627263,170.6552967,170.6552967,0,1,0,0,0,0,1,0,1,0,0,1,5,0,0,40.7853852,-73.9809254,0,0,0,0,1,0,2047428,1988530,2042624,2126366,2186217,-0.028766824,0.027203009,0.040997266,0.028147083
3.61E+14,30,2261586,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1137,1015,,R4,Apt,1, 160 WEST 66TH STREET ,17F,10023,1,0,1,"28,454",923,923,85.749469,1989,2, R4 ,1385000,2018/10/3,2018,4052,13,1500.54,16151.68,1500.54,16151.68,3184.220849,3151.648402,3580.461832,4089.045318,4534.543924,1441.394793,1273.268391,626.2714671,187.4150619,1854.007361,554.9535515,710.852214,2057.244417,1139.705497,1342.718483,1704.809439,1729.727297,2476.247658,2436.849679,2599.200167,3091.485441,3761.111709,3741.929931,2459.218185,5143.089077,2221.66721,1870.481277,1957.838928,3235.398152,2762.783747,2251.874664,187.4150619,48.68,138.7350619,1,0,0,0,0,1,0,1,0,0,1,4,0,0,40.774284,-73.9841508,0,0,0,0,1,138.7350619,1290351,1274331,1314482,1400916,1422127,-0.012415227,0.031507513,0.06575518,0.015140808
3.61E+14,30,1532605,1,UPPER WEST SIDE (96-116),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1893,1121,,R4,Apt,1, 610 WEST 110TH STREET ,5D,10025,1,0,1,"10,000","1,157",1157,107.488771,1922,2, R4 ,1735000,2018/10/11,2018,3996,13,1499.57,16141.2,1499.57,16141.2,433.7396924,978.5183139,2218.477062,2169.884926,2262.221853,4389.682569,4526.022247,4110.068265,3473.136857,4048.182927,3050.194709,3174.342994,3461.970965,2470.482866,2489.4183,1900.164223,2110.068426,2923.611379,1173.099272,1314.57847,2475.009069,158.09525,836.20808,5767.824449,2425.157954,5153.565268,4593.808762,4457.755643,2843.854242,3229.747702,4021.884588,158.09525,158.09525,0,0,1,0,0,0,1,0,1,0,0,1,4,0,0,40.8041916,-73.9676329,0,0,0,0,1,0,1866710,1855513,1937266,1956584,2016858,-0.005998254,0.044059513,0.009971785,0.030805731
3.61E+14,30,2249197,1,MIDTOWN EAST,4,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1320,4260,,R4,Apt,1, 211 EAST 46TH   STREET ,PHD,10017,1,0,1,"17,812",606,606,56.299218,1979,2, R4 ,908000,2018/2/7,2018,4152,13,1498.35,16128.09,1498.35,16128.09,5247.731995,4922.87551,4664.788474,5238.007096,5717.615974,1297.472008,1294.223227,1943.308578,2566.034084,1766.640665,2984.966063,2602.396968,2488.364433,3494.521817,3205.157809,3945.872033,3569.513826,3230.654376,4553.770274,4412.721116,4045.428639,5819.848996,5504.80664,447.9530984,6424.455121,563.6701915,1125.877861,1339.21886,3934.895986,3215.824526,2057.117242,447.9530984,50.98,396.9730984,1,0,0,0,0,1,0,0,0,1,1,2,0,0,40.7532168,-73.9718218,0,0,0,0,1,396.9730984,1518359,1475947,1519342,1583339,1643328,-0.027932788,0.029401462,0.042121524,0.037887654
3.61E+14,30,2249197,1,MIDTOWN EAST,4,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1320,4133,,R4,Apt,1, 211 EAST 46TH STREET ,21C,10017,1,0,1,"17,812",621,621,57.692763,1979,2, R4 ,930000,2018/9/21,2018,4003,13,1497.58,16119.85,1497.58,16119.85,5247.731995,4922.87551,4664.788474,5238.007096,5717.615974,1297.472008,1294.223227,1943.308578,2566.034084,1766.640665,2984.966063,2602.396968,2488.364433,3494.521817,3205.157809,3945.872033,3569.513826,3230.654376,4553.770274,4412.721116,4045.428639,5819.848996,5504.80664,447.9530984,6424.455121,563.6701915,1125.877861,1339.21886,3934.895986,3215.824526,2057.117242,447.9530984,52.21,395.7430984,1,0,0,0,0,1,0,0,0,1,1,2,0,0,40.7532168,-73.9718218,0,0,0,0,1,395.7430984,1518359,1475947,1519342,1583339,1643328,-0.027932788,0.029401462,0.042121524,0.037887654
3.61E+14,30,2405200,1,UPPER EAST SIDE (59-79),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1416,1019,,R4,Apt,1, 200 EAST 62ND ,6C,10065,1,0,1,"20,128","1,156",1156,107.395868,1967,2, R4 ,1730000,2018/1/12,2018,3628,13,1496.54,16108.6,1496.54,16108.6,4152.251259,3757.533705,3425.246615,3998.088651,4477.372416,654.1338163,1032.664118,1576.180694,1953.449907,543.3000433,2266.113017,1753.671074,1252.522988,2648.627389,2186.78561,2992.15852,2497.110257,1992.188863,3505.545057,3275.656039,2805.672022,4707.470584,4323.988688,1533.340119,5184.887999,679.4752523,241.4234783,117.8762234,2697.341452,1980.469605,830.6896356,117.8762234,85.95,31.9262234,0,1,0,0,0,1,1,0,0,0,1,5,1,1,40.7630942,-73.9649721,0,0,0,0,1,31.9262234,907618,851763,869617,912683,947911,-0.061540207,0.02096123,0.049522951,0.038598287
3.61E+14,30,1805179,1,MIDTOWN EAST,4,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1369,1025,,R4,Apt,1, 420 EAST 58TH STREET ,9C,10022,1,0,1,"8,955",548,548,50.910844,1985,2, R4 ,820000,2018/11/28,2018,4182,13,1496.35,16106.57,1496.35,16106.57,4695.763576,4264.86315,3809.716014,4374.451412,4846.590857,1148.983562,1446.784455,2070.181792,2513.843564,1068.52189,2844.653421,2339.372848,1700.021035,3235.8126,2763.433667,3573.773696,3058.876266,2404.074402,4067.803694,3804.49986,3194.143226,5241.338008,4815.331988,1438.465703,5559.043602,627.3189298,713.9955407,698.6605087,3030.867538,2313.057536,1175.25014,627.3189298,91.57,535.7489298,1,0,0,0,0,1,0,0,0,1,1,3,0,0,40.7584225,-73.961721,0,0,0,0,1,535.7489298,822907,727578,753287,1296751,1385100,-0.115844196,0.035335043,0.721456762,0.068131044
3.61E+14,30,1569398,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1552,1321,,R4,Apt,1, 389 EAST 89TH   STREET ,5G,10128,1,0,1,"10,070",814,814,75.623042,2002,2, R4 ,1214467,2018/2/13,2018,3858,13,1491.97,16059.46,1491.97,16059.46,2906.81728,2250.764926,1326.281121,1855.659916,2310.940637,2569.611795,2943.738632,3059.389736,2881.128203,1803.458583,2823.05061,2364.360427,1136.773524,2719.616235,2013.710449,2601.628974,1918.67923,611.6567205,2602.295552,2044.409762,787.4876532,3307.053576,2642.932321,3797.436116,3022.167636,2941.331562,2439.535604,2184.456188,494.7405376,317.3475358,1437.304712,611.6567205,120.6,491.0567205,1,0,0,0,0,1,1,0,0,0,1,4,2,1,40.7791072,-73.9483299,0,0,0,0,1,491.0567205,1436153,1301971,1342971,1668505,1723915,-0.093431549,0.031490717,0.242398384,0.03320937
3.61E+14,30,1672523,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1551,1106,,R4,Apt,1, 360 EAST 89TH STREET ,4D,10128,1,0,1,"7,755","1,393",1393,129.413879,2015,2, R4 ,2070000,2018/6/13,2018,3667,13,1486,15995.17,1486,15995.17,2932.588781,2277.899525,1354.993044,1883.408095,2337.944495,2555.096705,2930.805922,3052.477427,2880.548618,1786.547067,2826.996816,2364.779055,1124.996601,2729.443734,2022.484027,2616.973466,1932.856374,618.5031803,2623.963984,2068.272268,816.3558962,3334.426081,2671.548697,3777.824378,3048.967533,2920.591651,2420.968413,2165.165981,523.0623634,308.6606397,1416.566558,618.5031803,266.92,351.5831803,0,1,0,0,0,1,1,0,0,0,1,4,2,1,40.7788478,-73.9482829,0,0,0,0,1,351.5831803,2255892,2253483,2339607,2402106,2454248,-0.00106787,0.038218172,0.026713461,0.021706786
3.61E+14,30,2094122,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1235,1054,,R4,Apt,1, 250 WEST 88TH STREET ,608,10024,1,0,1,"10,070",421,421,39.112163,1900,2, R4 ,625000,2018/11/15,2018,3987,13,1484.56,15979.66,1484.56,15979.66,1345.24757,1463.550041,2377.580293,2730.023492,3089.218853,2774.627325,2842.207279,2368.036826,1716.993955,2630.452305,1289.05688,1477.956355,2249.438967,710.6414657,916.0899128,138.9490891,728.0833449,2057.613254,603.6308256,989.3156956,2161.953262,1918.178023,1999.913826,4099.509473,3578.865576,3585.309614,3058.664267,2982.893225,2478.222431,2439.658858,2762.314907,138.9490891,62.07,76.8790891,1,0,0,0,0,1,0,1,0,0,1,6,0,0,40.7896779,-73.9760132,0,0,0,0,1,76.8790891,1775876,1586858,1632300,1700047,1760168,-0.106436485,0.028636463,0.041504013,0.035364316
3.61E+14,30,1426035,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1505,1054,,R4,Apt,1, 40 EAST 94TH STREET ,3A,10128,1,0,1,"22,102",783,783,72.743049,1984,2, R4 ,1160000,2018/7/18,2018,3748,13,1481.48,15946.52,1481.48,15946.52,2011.237047,1367.861596,839.2422884,1402.273464,1881.371857,2739.386289,3041.992721,2957.647446,2591.871004,2108.309996,2401.429339,2076.397627,1392.003321,2134.331005,1502.621963,1874.695046,1256.029442,673.9952508,1741.995704,1157.971312,329.7212305,2426.154965,1814.268239,4100.90347,2570.428686,3311.447234,2753.658406,2538.346327,629.479662,901.9833068,1901.543625,329.7212305,52.48,277.2412305,1,0,0,0,0,1,1,0,0,0,1,5,2,1,40.7855606,-73.9546989,0,0,0,0,1,277.2412305,1423376,1432709,1481020,1568587,1596812,0.006556946,0.033720037,0.059126143,0.017993902
3.61E+14,30,1672523,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1551,1104,,R4,Apt,1, 360 EAST 89TH STREET ,4B,10128,1,0,1,"7,755","1,418",1418,131.736454,2015,2, R4 ,2100000,2018/6/12,2018,3667,13,1480.96,15940.9,1480.96,15940.9,2932.588781,2277.899525,1354.993044,1883.408095,2337.944495,2555.096705,2930.805922,3052.477427,2880.548618,1786.547067,2826.996816,2364.779055,1124.996601,2729.443734,2022.484027,2616.973466,1932.856374,618.5031803,2623.963984,2068.272268,816.3558962,3334.426081,2671.548697,3777.824378,3048.967533,2920.591651,2420.968413,2165.165981,523.0623634,308.6606397,1416.566558,618.5031803,270.79,347.7131803,0,1,0,0,0,1,1,0,0,0,1,4,2,1,40.7788478,-73.9482829,0,0,0,0,1,347.7131803,2430202,2518592,2609851,2594955,2633033,0.036371462,0.036234134,-0.005707606,0.014673858
3.61E+14,30,1423083,1,HARLEM-EAST,3,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1627,1108,,R4,Apt,1, 1790 THIRD AVENUE ,301,10029,1,0,1,"5,000",553,553,51.375359,2016,2, R4 ,818418,2018/8/15,2018,4082,13,1479.96,15930.14,1479.96,15930.14,2239.378551,1528.461895,394.122303,942.4080616,1415.429504,3245.810974,3574.251291,3536.823716,3192.866813,2552.97083,3004.753999,2675.052467,1830.117207,2719.53523,2104.488057,2413.08719,1836.894404,1090.44749,2152.434608,1530.306447,293.6784014,2538.340058,1797.45155,4568.809706,2127.142209,3744.707782,3205.658326,2970.064658,440.2655492,1122.741315,2267.242093,293.6784014,163.68,129.9984014,1,0,0,0,0,1,0,0,1,0,1,4,1,1,40.7874864,-73.947991,0,0,0,0,1,129.9984014,1413594,1306865,863861,1420120,1438193,-0.075501877,-0.338982221,0.643921881,0.012726389
3.61E+14,30,1423083,1,HARLEM-EAST,3,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1627,1111,,R4,Apt,1, 1790 THIRD AVENUE ,304,10029,1,0,1,"5,000",461,461,42.828283,2016,2, R4 ,682176,2018/8/6,2018,4082,13,1479.77,15928.14,1479.77,15928.14,2239.378551,1528.461895,394.122303,942.4080616,1415.429504,3245.810974,3574.251291,3536.823716,3192.866813,2552.97083,3004.753999,2675.052467,1830.117207,2719.53523,2104.488057,2413.08719,1836.894404,1090.44749,2152.434608,1530.306447,293.6784014,2538.340058,1797.45155,4568.809706,2127.142209,3744.707782,3205.658326,2970.064658,440.2655492,1122.741315,2267.242093,293.6784014,136.44,157.2384014,1,0,0,0,0,1,0,0,1,0,1,4,1,1,40.7874864,-73.947991,0,0,0,0,1,157.2384014,932490,820832,859164,1491428,1536197,-0.119741767,0.046698959,0.735906067,0.03001754
3.61E+14,30,2186217,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1142,1064,,R4,Apt,1," 135 WEST 70TH STREET, 8A ",8A,10023,1,0,1,"11,247",710,710,65.96113,0,2, R4 ,1050000,2018/12/28,2018,4114,13,1478.87,15918.44,1478.87,15918.44,2818.182791,2765.490005,3209.299205,3710.446414,4152.491182,1517.709266,1451.269442,890.5105177,230.6961778,1758.469542,245.0782332,411.6190596,1828.293856,803.5996281,959.2436892,1349.26758,1342.19248,2164.182245,2070.87455,2212.379698,2737.245137,3398.171245,3357.255675,2692.316903,4756.833055,2337.386586,1910.464509,1945.530043,2901.437888,2474.512176,2106.585197,230.6961778,93.36,137.3361778,1,0,0,0,0,1,0,1,0,0,1,6,0,0,40.7768499,-73.9810287,0,0,0,0,1,137.3361778,1633275,1682556,1741708,1808104,1869158,0.030173118,0.035156036,0.038121201,0.033766863
3.61E+14,30,1781298,1,UPPER WEST SIDE (96-116),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1870,1020,,R4,Apt,1, 243 WEST 98TH STREET ,4C,10025,1,0,1,"10,092","1,542",1542,143.256426,1899,2, R4 ,2280000,2018/7/13,2018,3908,13,1478.6,15915.49,1478.6,15915.49,510.968276,829.6270784,2051.33588,2247.213832,2517.403545,3488.736591,3605.292484,3176.699883,2539.911798,3212.084256,2120.233795,2246.980014,2692.442223,1545.09579,1580.025133,972.477982,1226.649652,2276.399151,239.4956844,671.0901913,2063.810338,1088.844406,1242.795089,4853.743697,2903.843502,4271.427263,3720.516258,3604.966879,2430.126363,2630.298318,3245.52251,239.4956844,225.92,13.5756844,0,1,0,0,0,1,0,1,0,0,1,5,0,0,40.7962402,-73.971203,0,0,0,0,1,13.5756844,1588063,1631391,1678164,1728411,1805179,0.027283552,0.028670625,0.029941651,0.044415362
3.61E+14,30,746446,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1577,1136,,R4,Apt,1, 520 EAST 81ST STREET ,11G,10028,1,0,1,"12,770",464,464,43.106992,0,2, R4 ,685000,2018/7/19,2018,4240,13,1476.29,15890.67,1476.29,15890.67,3573.983303,2961.516979,2113.655592,2635.440269,3081.155307,2170.83376,2577.018506,2857.116803,2857.567559,1377.667315,2922.158044,2390.117512,972.3952356,2975.724189,2273.979038,3002.484649,2316.30883,1031.346946,3164.171058,2672.423193,1560.191864,4018.617765,3397.877156,3227.187363,3788.49003,2352.471955,1927.245416,1660.977685,1280.814386,697.1120338,924.6245841,972.3952356,53.64,918.7552356,1,0,0,0,0,1,1,0,0,0,1,2,2,1,40.7720248,-73.9483854,0,0,0,0,1,918.7552356,1912048,1899323,1973912,2005362,2057813,-0.006655168,0.039271361,0.015932828,0.026155377
3.61E+14,30,746446,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1577,1024,,R4,Apt,1, 520 EAST 81ST   STREET ,2M,10028,1,0,1,"12,770",420,420,39.01926,1964,2, R4 ,620000,2018/1/25,2018,4268,13,1476.19,15889.57,1476.19,15889.57,3573.983303,2961.516979,2113.655592,2635.440269,3081.155307,2170.83376,2577.018506,2857.116803,2857.567559,1377.667315,2922.158044,2390.117512,972.3952356,2975.724189,2273.979038,3002.484649,2316.30883,1031.346946,3164.171058,2672.423193,1560.191864,4018.617765,3397.877156,3227.187363,3788.49003,2352.471955,1927.245416,1660.977685,1280.814386,697.1120338,924.6245841,972.3952356,48.55,923.8452356,1,0,0,0,0,1,1,0,0,0,1,2,2,1,40.7720248,-73.9483854,0,0,0,0,1,923.8452356,1912048,1899323,1973912,2005362,2057813,-0.006655168,0.039271361,0.015932828,0.026155377
3.61E+14,30,2261586,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1137,1025,,R4,Apt,1, 160 WEST 66TH STREET ,18F,10023,1,0,1,"28,454",923,923,85.749469,1989,2, R4 ,1360000,2018/9/12,2018,4052,13,1473.46,15860.13,1473.46,15860.13,3184.220849,3151.648402,3580.461832,4089.045318,4534.543924,1441.394793,1273.268391,626.2714671,187.4150619,1854.007361,554.9535515,710.852214,2057.244417,1139.705497,1342.718483,1704.809439,1729.727297,2476.247658,2436.849679,2599.200167,3091.485441,3761.111709,3741.929931,2459.218185,5143.089077,2221.66721,1870.481277,1957.838928,3235.398152,2762.783747,2251.874664,187.4150619,47.8,139.6150619,1,0,0,0,0,1,0,1,0,0,1,4,0,0,40.774284,-73.9841508,0,0,0,0,1,139.6150619,2114617,2116977,2170806,2247548,2308022,0.001116041,0.025427296,0.035351846,0.026906656
3.61E+14,30,1691044,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1246,1010,,R4,Apt,1, 342 WEST 85TH STREET ,3C,10024,1,0,1,"5,108",824,824,76.552072,1875,2, R4 ,1212500,2018/12/14,2018,4084,13,1471.48,15838.87,1471.48,15838.87,1619.856027,1813.235146,2730.615813,3090.677997,3449.609481,2733.631219,2748.902471,2215.644277,1544.658996,2694.750427,1098.167363,1414.388325,2402.362695,524.8963719,1016.108255,295.9606471,965.6380234,2307.116233,912.2529464,1350.128609,2487.33282,2171.341484,2331.756469,4003.445431,3932.088469,3557.635195,3057.603824,3012.728191,2789.216438,2688.557893,2881.607048,295.9606471,237.37,58.5906471,1,0,0,0,0,1,0,1,0,0,1,4,0,0,40.7887512,-73.9801231,0,0,0,0,1,58.5906471,858618,765207,781686,843222,904757,-0.108792269,0.021535349,0.078722147,0.072976037
3.61E+14,30,2082026,1,UPPER EAST SIDE (59-79),1,manhattan,new york,USA,13 CONDOS - ELEVATOR APARTMENTS,2,1407,1010,,R4,Apt,1, 157 EAST 72ND STREET ,1E,10021,1,0,1,"10,217",510,510,47.38053,1923,2, R4 ,750000,2018/4/30,2018,4209,13,1470.59,15829.26,1470.59,15829.26,3406.410606,2951.781063,2565.30168,3138.580465,3618.427894,1126.614741,1519.124315,1778.372161,1851.132899,350.1865406,2005.57688,1448.679504,393.7086408,2213.951675,1602.799652,2420.774381,1822.585814,1131.527958,2817.47655,2503.346278,1945.980017,3940.451778,3501.058712,2363.658711,4324.972659,1536.27822,998.6344547,760.6722961,1854.996783,1150.807456,275.5377664,350.1865406,73.41,276.7765406,1,0,0,0,0,1,1,0,0,0,1,4,1,1,40.7702318,-73.9610161,0,0,0,0,1,276.7765406,1694627,1613164,1660394,1755084,1789668,-0.048071345,0.029277866,0.057028633,0.01970504
