V1,geoid,threshold,tot_jobs,layer,path,Boro,Block,Lot,Condominium_Coop,Address,Neighborhood,Neighborhood_No,Building Code,Elevator_Walkup,Total_Units,Year_Built,Age,Gross_SqFt,Unit_Gross_SqFt,Unit_Gross_SqMeter,Estimated_Gross_Income,Gross_Income_per_SqFt,Gross_Income_per_Sqmeter,Estimated_Expense,Expense_per_SqFt,Net_Operating_Income,Full_Market_Value,Market_Value_per_SqFt,Financial_Year,t,id,D_Nearestb4,D_Nearestafter,Delta_Dis_Nearest,Type,Location_1,Location_2,Location_3,Location_4,Y_2016,Y_2017,Y_2018,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Income_DelDis_Beta
375,3.61E+14,30,1982388,NA,NA,1,1407,1,Coop,775 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,48,1927,92,208986,4353.875,404.49,8812940,42.17,453.4408602,3272721,15.66,5540219,44332000,212.13,2016,1,1353,384.6375925,384.6375925,0,0,1,0,0,0,1,0,0,4,1,1,40.7713321,-73.9632363,
578,3.61E+14,30,1979937,NA,NA,1,1413,57,Coop,136 EAST 79 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,25,1929,90,107231,4289.24,398.48,4485473,41.83,449.7849462,1333954,12.44,3151519,25366000,236.55,2018,3,236,141.4822879,141.4822879,0,0,1,0,0,0,0,0,1,5,2,1,40.7748738,-73.9593405,
578,3.61E+14,30,1917141,NA,NA,1,1413,57,Coop,136 EAST 79 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,25,1929,90,107231,4289.24,398.48,4521931,42.17,453.4408602,1679237,15.66,2842694,22747000,212.13,2016,1,236,141.4822879,141.4822879,0,0,1,0,0,0,1,0,0,5,2,1,40.7748738,-73.9593405,
578,3.61E+14,30,1939680,NA,NA,1,1413,57,Coop,136 EAST 79 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,25,1929,90,107231,4289.24,398.48,4357868,40.64,436.9892473,1528042,14.25,2829826,22637000,211.1,2017,2,236,141.4822879,141.4822879,0,0,1,0,0,0,0,1,0,5,2,1,40.7748738,-73.9593405,
408,3.61E+14,30,1774175,NA,NA,1,1390,35,Coop,820 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,14,1926,93,59279,4234.214286,393.37,2441702,41.19,442.9032258,534104,9.01,1907598,15354000,259.01,2018,3,1375,239.02552,239.02552,0,0,1,0,0,0,0,0,1,4,1,1,40.773367,-73.962551,
408,3.61E+14,30,1680290,NA,NA,1,1390,35,Coop,820 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,14,1926,93,59279,4234.214286,393.37,2547811,42.98,462.1505376,589826,9.95,1957985,15668000,264.31,2016,1,1375,239.02552,239.02552,0,0,1,0,0,0,1,0,0,4,1,1,40.773367,-73.962551,
408,3.61E+14,30,1734354,NA,NA,1,1390,35,Coop,820 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,14,1926,93,59279,4234.214286,393.37,2836500,47.85,514.516129,1074728,18.13,1761772,14093000,237.74,2017,2,1375,239.02552,239.02552,0,0,1,0,0,0,0,1,0,4,1,1,40.773367,-73.962551,
579,3.61E+14,30,1979937,NA,NA,1,1413,1,Coop,883 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,41,1927,92,171207,4175.780488,387.94,7885794,46.06,495.2688172,2393474,13.98,5492320,44207000,258.21,2018,3,1403,150.0244619,150.0244619,0,0,1,0,0,0,0,0,1,5,2,1,40.774899,-73.960365,
579,3.61E+14,30,1917141,NA,NA,1,1413,1,Coop,883 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,41,1927,92,171207,4175.780488,387.94,7563925,44.18,475.0537634,2691374,15.72,4872551,38990000,227.74,2016,1,1403,150.0244619,150.0244619,0,0,1,0,0,0,1,0,0,5,2,1,40.774899,-73.960365,
579,3.61E+14,30,1939680,NA,NA,1,1413,1,Coop,883 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,41,1927,92,171207,4175.780488,387.94,8834281,51.6,554.8387097,3319704,19.39,5514577,44113000,257.66,2017,2,1403,150.0244619,150.0244619,0,0,1,0,0,0,0,1,0,5,2,1,40.774899,-73.960365,
335,3.61E+14,30,1916778,NA,NA,1,1447,7502,2531-R1,1355 1 AVENUE,UPPER EAST SIDE (59-79),1,R4-ELEVATOR,1,27,2009,10,110430,4090,379.97,5499414,49.8,535.483871,2015348,18.25,3484066,28043000,253.94,2018,3,233,663.2718943,213.1733334,450.0985609,1,1,0,0,0,0,0,1,4,1,1,40.7683489,-73.9559582,366341.1924
335,3.61E+14,30,1334419,NA,NA,1,1447,7502,2531-R1,1355 1 AVENUE,UPPER EAST SIDE (59-79),1,R4-ELEVATOR,1,27,2009,10,110430,4090,379.97,5111805,46.29,497.7419355,2074980,18.79,3036825,24299997,220.05,2016,1,233,663.2718943,213.1733334,450.0985609,1,1,0,0,0,1,0,0,4,1,1,40.7683489,-73.9559582,340520.779
335,3.61E+14,30,1851954,NA,NA,1,1447,7502,2531-R1,1355 1 AVENUE,UPPER EAST SIDE (59-79),1,R4-ELEVATOR,1,27,2009,10,110430,4090,379.97,5227756,47.34,509.0322581,1777923,16.1,3449833,27599997,249.93,2017,2,233,663.2718943,213.1733334,450.0985609,1,1,0,0,0,0,1,0,4,1,1,40.7683489,-73.9559582,348244.8069
411,3.61E+14,30,1774175,NA,NA,1,1389,36,Coop,800 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,17,1925,94,69509,4088.764706,379.86,3246765,46.71,502.2580645,1091986,15.71,2154779,17344000,249.52,2018,3,1366,298.3666396,298.3666396,0,0,1,0,0,0,0,0,1,5,1,1,40.7726949,-73.9630526,
411,3.61E+14,30,1680290,NA,NA,1,1389,36,Coop,800 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,17,1925,94,69509,4088.764706,379.86,3220352,46.33,498.172043,1320671,19,1899681,15204000,218.73,2016,1,1366,298.3666396,298.3666396,0,0,1,0,0,0,1,0,0,5,1,1,40.7726949,-73.9630526,
411,3.61E+14,30,1734354,NA,NA,1,1389,36,Coop,800 PARK AVENUE,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,17,1925,94,69509,4088.764706,379.86,3209926,46.18,496.5591398,1284526,18.48,1925400,15402000,221.58,2017,2,1366,298.3666396,298.3666396,0,0,1,0,0,0,0,1,0,5,1,1,40.7726949,-73.9630526,
374,3.61E+14,30,2111444,NA,NA,1,1407,8,Coop,117 EAST 72 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,20,1928,91,81622,4081.1,379.15,4550427,55.75,599.4623656,1501029,18.39,3049398,24544000,300.7,2018,3,136,346.8294266,346.8294266,0,0,1,0,0,0,0,0,1,5,1,1,40.7709196,-73.9627771,
374,3.61E+14,30,1982388,NA,NA,1,1407,8,Coop,117 EAST 72 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,20,1928,91,81622,4081.1,379.15,3782363,46.34,498.2795699,1534494,18.8,2247869,17987000,220.37,2016,1,136,346.8294266,346.8294266,0,0,1,0,0,0,1,0,0,5,1,1,40.7709196,-73.9627771,
374,3.61E+14,30,2055060,NA,NA,1,1407,8,Coop,117 EAST 72 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,20,1928,91,81622,4081.1,379.15,4005192,49.07,527.6344086,1442261,17.67,2562931,20502000,251.18,2017,2,136,346.8294266,346.8294266,0,0,1,0,0,0,0,1,0,5,1,1,40.7709196,-73.9627771,
304,3.61E+14,30,1986031,NA,NA,1,1381,69,Coop,2 EAST 67 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,23,1928,91,93515,4065.869565,377.73,4443833,47.52,510.9677419,1448547,15.49,2995286,24109000,257.81,2018,3,438,465.0794316,465.0794316,0,0,1,0,0,0,0,0,1,6,1,1,40.7690483,-73.9691225,
304,3.61E+14,30,1869932,NA,NA,1,1381,69,Coop,2 EAST 67 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,23,1928,91,93515,4065.869565,377.73,4261479,45.57,490,1695427,18.13,2566052,20532000,219.56,2016,1,438,465.0794316,465.0794316,0,0,1,0,0,0,1,0,0,6,1,1,40.7690483,-73.9691225,
304,3.61E+14,30,1941199,NA,NA,1,1381,69,Coop,2 EAST 67 STREET,UPPER EAST SIDE (59-79),1,D4-ELEVATOR,1,23,1928,91,93515,4065.869565,377.73,4318523,46.18,496.5591398,1728157,18.48,2590366,20721000,221.58,2017,2,438,465.0794316,465.0794316,0,0,1,0,0,0,0,1,0,6,1,1,40.7690483,-73.9691225,
