blockid,w_c000_16
3.4017E+14,41929
3.4017E+14,39254
3.4017E+14,57335
3.4017E+14,49634
3.4017E+14,99015
3.4017E+14,77088
3.4017E+14,44311
3.4017E+14,44311
3.4017E+14,43087
3.4017E+14,39392
3.4017E+14,39356
3.4017E+14,41249
3.4017E+14,57335
3.4017E+14,98893
3.4017E+14,45402
3.4017E+14,39661
3.4017E+14,38935
3.4017E+14,38456
3.4017E+14,43611
3.4017E+14,45060
3.4017E+14,43722
3.4017E+14,39534
3.4017E+14,39421
3.4017E+14,43038
3.4017E+14,39576
3.4017E+14,38906
3.4017E+14,38319
3.4017E+14,41000
3.4017E+14,41749
3.4017E+14,48021
3.4017E+14,41771
3.4017E+14,41748
3.4017E+14,39339
3.4017E+14,39265
3.4017E+14,40666
3.4017E+14,42287
3.4017E+14,44884
3.4017E+14,37384
3.4017E+14,42848
3.4017E+14,37971
3.4017E+14,43618
3.4017E+14,43866
3.4017E+14,47225
3.4017E+14,34404
3.4017E+14,35131
3.4017E+14,35412
3.4017E+14,33217
3.4017E+14,40411
3.4017E+14,35753
3.4017E+14,36380
3.4017E+14,34244
3.4017E+14,37328
3.4017E+14,34605
3.4017E+14,37175
3.4017E+14,37349
3.4017E+14,37074
3.4017E+14,39535
3.4017E+14,38175
3.4017E+14,38175
3.4017E+14,36313
3.4017E+14,35747
3.4017E+14,37720
3.4017E+14,37720
3.4017E+14,39535
3.4017E+14,38791
3.4017E+14,34874
3.4017E+14,34874
3.4017E+14,39165
3.4017E+14,37409
3.4017E+14,40079
3.4017E+14,40040
3.4017E+14,39376
3.4017E+14,38221
3.4017E+14,38221
3.4017E+14,38895
3.4017E+14,42617
3.4017E+14,38961
3.4017E+14,41109
3.4017E+14,39638
3.4017E+14,39046
3.4017E+14,38501
3.4017E+14,39316
3.4017E+14,38956
3.4017E+14,38879
3.4017E+14,36313
3.4017E+14,35951
3.4017E+14,38526
3.4017E+14,42258
3.4017E+14,43717
3.4017E+14,35360
3.4017E+14,42603
3.4017E+14,37517
3.4017E+14,38798
3.4017E+14,40262
3.4017E+14,42085
3.4017E+14,42085
3.4017E+14,35722
3.4017E+14,37024
3.4017E+14,38825
3.4017E+14,39505
3.4017E+14,41429
3.4017E+14,43658
3.4017E+14,40853
3.4017E+14,38995
3.4017E+14,34554
3.4017E+14,38925
3.4017E+14,40955
3.4017E+14,39236
3.4017E+14,38995
3.4017E+14,38470
3.4017E+14,37303
3.4017E+14,44204
3.4017E+14,37667
3.4017E+14,39840
3.4017E+14,38473
3.4017E+14,37560
3.4017E+14,39699
3.4017E+14,35117
3.4017E+14,42706
3.4017E+14,43111
3.4017E+14,51064
3.4017E+14,43824
3.4017E+14,35973
3.4017E+14,39794
3.4017E+14,40207
3.4017E+14,41181
3.4017E+14,41564
3.4017E+14,45775
3.4017E+14,48653
3.4017E+14,26573
3.4017E+14,24441
3.4017E+14,20655
3.4017E+14,43168
3.4017E+14,34535
3.4017E+14,18327
3.4017E+14,30578
3.4017E+14,19648
3.4017E+14,19660
3.4017E+14,70214
3.4017E+14,59609
3.4017E+14,98571
3.4017E+14,71060
3.4017E+14,47807
3.4017E+14,40430
3.4017E+14,36174
3.4017E+14,38912
3.4017E+14,62997
3.4017E+14,44584
3.4017E+14,60836
3.4017E+14,59458
3.4017E+14,49211
3.4017E+14,69834
3.4017E+14,47129
3.4017E+14,81051
3.4017E+14,66457
3.4017E+14,74872
3.4017E+14,59657
3.4017E+14,73163
3.4017E+14,53737
3.4017E+14,63035
3.4017E+14,74449
3.4017E+14,102471
3.4017E+14,45406
3.4017E+14,51359
3.4017E+14,58886
3.4017E+14,74897
3.4017E+14,68633
3.4017E+14,62498
3.4017E+14,62474
3.4017E+14,74092
3.4017E+14,74112
3.4017E+14,62654
3.4017E+14,56339
3.4017E+14,52497
3.4017E+14,53568
3.4017E+14,60025
3.4017E+14,49624
3.4017E+14,55797
3.4017E+14,17533
3.4017E+14,22137
3.4017E+14,20769
3.4017E+14,27042
3.4017E+14,26809
3.4017E+14,16720
3.4017E+14,16889
3.4017E+14,21377
3.4017E+14,14643
3.4017E+14,12681
3.4017E+14,16529
3.4017E+14,12862
3.4017E+14,19071
3.4017E+14,15641
3.4017E+14,14127
3.4017E+14,16123
3.4017E+14,11435
3.4017E+14,9415
3.4017E+14,19757
3.4017E+14,19371
3.4017E+14,26994
3.4017E+14,26994
3.4017E+14,35744
3.4017E+14,35080
3.4017E+14,14493
3.4017E+14,14493
3.4017E+14,49569
3.4017E+14,46499
3.4017E+14,49322
3.4017E+14,49481
3.4017E+14,52544
3.4017E+14,76133
3.4017E+14,93262
3.4017E+14,58189
3.4017E+14,83636
3.4017E+14,52382
3.4017E+14,64153
3.4017E+14,37469
3.4017E+14,48322
3.4017E+14,52268
3.4017E+14,63260
3.4017E+14,59749
3.4017E+14,52718
3.4017E+14,67742
3.4017E+14,101994
3.4017E+14,53730
3.4017E+14,63208
3.4017E+14,73474
3.4017E+14,53649
3.4017E+14,56068
3.4017E+14,59052
3.4017E+14,61942
3.4017E+14,54950
3.4017E+14,49847
3.4017E+14,50762
3.4017E+14,48272
3.4017E+14,47661
3.4017E+14,46460
3.4017E+14,49333
3.4017E+14,49578
3.4017E+14,72309
3.4017E+14,47286
3.4017E+14,47239
3.4017E+14,46169
3.4017E+14,46232
3.4017E+14,44237
3.4017E+14,44159
3.4017E+14,44083
3.4017E+14,32950
3.4017E+14,31516
3.4017E+14,53755
3.4017E+14,46635
3.4017E+14,154360
3.4017E+14,188025
3.4017E+14,215150
3.4017E+14,87017
3.4017E+14,73610
3.4017E+14,196671
3.4017E+14,154360
3.4017E+14,68804
3.4017E+14,63960
3.4017E+14,55004
3.4017E+14,52219
3.4017E+14,111556
3.4017E+14,54102
3.4017E+14,63754
3.4017E+14,49209
3.4017E+14,59394
3.4017E+14,81093
3.4017E+14,162406
3.4017E+14,133536
3.4017E+14,87209
3.4017E+14,21109
3.4017E+14,48955
3.4017E+14,41230
3.4017E+14,15611
3.4017E+14,27376
3.4017E+14,49041
3.4017E+14,54098
3.4017E+14,43835
3.4017E+14,40736
3.4017E+14,31021
3.4017E+14,41815
3.4017E+14,44102
3.4017E+14,35682
3.4017E+14,39608
3.4017E+14,49193
3.4017E+14,61098
3.4017E+14,86836
3.4017E+14,89282
3.4017E+14,30196
3.4017E+14,30196
3.4017E+14,47245
3.4017E+14,86383
3.4017E+14,86836
3.4017E+14,66868
3.4017E+14,61154
3.4017E+14,53479
3.4017E+14,86836
3.4017E+14,12411
3.4017E+14,86836
3.4017E+14,60408
3.4017E+14,42318
3.4017E+14,48481
3.4017E+14,49503
3.4017E+14,52032
3.4017E+14,55813
3.4017E+14,38027
3.4017E+14,25475
3.4017E+14,27038
3.4017E+14,37833
3.4017E+14,79750
3.4017E+14,100252
3.4017E+14,62937
3.4017E+14,74466
3.4017E+14,68888
3.4017E+14,38990
3.4017E+14,38990
3.4017E+14,39062
3.4017E+14,39383
3.4017E+14,38797
3.4017E+14,40209
3.4017E+14,40209
3.4017E+14,37366
3.4017E+14,36432
3.4017E+14,56439
3.4017E+14,47896
3.4017E+14,47896
3.4017E+14,47271
3.4017E+14,45887
3.4017E+14,97689
3.4017E+14,74055
3.4017E+14,187959
3.4017E+14,185356
3.4017E+14,93427
3.4017E+14,73611
3.4017E+14,92604
3.4017E+14,185373
3.4017E+14,44186
3.4017E+14,43936
3.4017E+14,41359
3.4017E+14,47895
3.4017E+14,45322
3.4017E+14,45322
3.4017E+14,49980
3.4017E+14,45258
3.4017E+14,44386
3.4017E+14,44674
3.4017E+14,47104
3.4017E+14,43858
3.4017E+14,41583
3.4017E+14,40625
3.4017E+14,40679
3.4017E+14,41106
3.4017E+14,44123
3.4017E+14,44565
3.4017E+14,234698
3.4017E+14,59311
3.4017E+14,234692
3.4017E+14,245481
3.4017E+14,281664
3.4017E+14,294453
3.4017E+14,33933
3.4017E+14,38236
3.4017E+14,28903
3.4017E+14,35137
3.4017E+14,32570
3.4017E+14,47857
3.4017E+14,42328
3.4017E+14,60019
3.4017E+14,37859
3.4017E+14,30292
3.4017E+14,32589
3.4017E+14,32995
3.4017E+14,33952
3.4017E+14,35609
3.4017E+14,35609
3.4017E+14,37239
3.4017E+14,43320
3.4017E+14,38661
3.4017E+14,48860
3.4017E+14,43017
3.4017E+14,44115
3.4017E+14,54048
3.4017E+14,93992
3.4017E+14,85285
3.4017E+14,131314
3.4017E+14,61292
3.4017E+14,61292
3.4017E+14,61644
3.4017E+14,54088
3.4017E+14,60572
3.4017E+14,84456
3.4017E+14,38717
3.4017E+14,48172
3.4017E+14,48433
3.4017E+14,28390
3.4017E+14,43866
3.4017E+14,126181
3.4017E+14,126141
3.4017E+14,241862
3.4017E+14,127171
3.4017E+14,127038
3.4017E+14,46078
3.4017E+14,49681
3.4017E+14,44630
3.4017E+14,40298
3.4017E+14,42162
3.4017E+14,42263
3.4017E+14,52270
3.4017E+14,71740
3.4017E+14,53991
3.4017E+14,72612
3.4017E+14,93498
3.4017E+14,198848
3.4017E+14,240961
3.4017E+14,304664
3.4017E+14,50761
3.4017E+14,52591
3.4017E+14,92076
3.4017E+14,127068
3.4017E+14,197126
3.4017E+14,127068
3.4017E+14,50973
3.4017E+14,67295
3.4017E+14,67295
3.4017E+14,36579
3.4017E+14,36622
3.4017E+14,36846
3.4017E+14,36379
3.4017E+14,37917
3.4017E+14,42878
3.4017E+14,37118
3.4017E+14,37169
3.4017E+14,38691
3.4017E+14,42338
3.4017E+14,43430
3.4017E+14,46605
3.4017E+14,50976
3.4017E+14,57034
3.4017E+14,50765
3.4017E+14,43493
3.4017E+14,41832
3.4017E+14,49181
3.4017E+14,45253
3.4017E+14,45084
3.4017E+14,46087
3.4017E+14,58269
3.4017E+14,44932
3.4017E+14,43175
3.4017E+14,47204
3.4017E+14,56493
3.4017E+14,47204
3.4017E+14,48819
3.4017E+14,45658
3.4017E+14,43478
3.4017E+14,42377
3.4017E+14,41838
3.4017E+14,41838
3.4017E+14,42912
3.4017E+14,56577
3.4017E+14,73720
3.4017E+14,94255
3.4017E+14,139070
3.4017E+14,138685
3.4017E+14,301508
3.4017E+14,57119
3.4017E+14,46637
3.4017E+14,44328
3.4017E+14,56580
3.4017E+14,73720
3.4017E+14,95461
3.4017E+14,74066
3.4017E+14,138100
3.4017E+14,198207
3.4017E+14,301519
3.4017E+14,74066
3.4017E+14,140370
3.4017E+14,52843
3.4017E+14,49817
3.4017E+14,49642
3.4017E+14,48846
3.4017E+14,57746
3.4017E+14,85217
3.4017E+14,117085
3.4017E+14,697590
3.4017E+14,325340
3.4017E+14,109233
3.4017E+14,154253
3.4017E+14,127542
3.4017E+14,108646
3.4017E+14,24484
3.4017E+14,59975
3.4017E+14,39589
3.4017E+14,150221
3.4017E+14,207641
3.4017E+14,208350
3.4017E+14,208431
3.4017E+14,234031
3.4017E+14,325517
3.4017E+14,150554
3.4017E+14,150492
3.4017E+14,107155
3.4017E+14,515406
3.4017E+14,384341
3.4017E+14,198968
3.4017E+14,510706
3.4017E+14,137218
3.4017E+14,193901
3.4017E+14,250134
3.4017E+14,508871
3.4017E+14,378242
3.4017E+14,245352
3.4017E+14,199091
3.4017E+14,295477
3.4017E+14,309124
3.4017E+14,385839
3.4017E+14,199613
3.4017E+14,207951
3.4017E+14,121994
3.4017E+14,111364
3.4017E+14,111364
3.4017E+14,121994
3.4017E+14,207951
3.4017E+14,56829
3.4017E+14,76066
3.4017E+14,97990
3.4017E+14,71479
3.4017E+14,142457
3.4017E+14,105605
3.4017E+14,107993
3.4017E+14,74047
3.4017E+14,83670
3.4017E+14,87189
3.4017E+14,53668
3.4017E+14,52284
3.4017E+14,75159
3.4017E+14,52263
3.4017E+14,46544
3.4017E+14,42582
3.4017E+14,65831
3.4017E+14,47614
3.4017E+14,48981
3.4017E+14,61171
3.4017E+14,71272
3.4017E+14,60243
3.4017E+14,49009
3.4017E+14,71697
3.4017E+14,48339
3.4017E+14,49347
3.4017E+14,62587
3.4017E+14,74158
3.4017E+14,52834
3.4017E+14,55675
3.4017E+14,92818
3.4017E+14,126094
3.4017E+14,386131
3.4017E+14,386100
3.4017E+14,395483
3.4017E+14,310523
3.4017E+14,304036
3.4017E+14,211235
3.4017E+14,383206
3.4017E+14,180832
3.4017E+14,180832
3.4017E+14,230944
3.4017E+14,199830
3.4017E+14,322497
3.4017E+14,261941
3.4017E+14,145498
3.4017E+14,145498
3.4017E+14,160483
3.4017E+14,144206
3.4017E+14,181862
3.4017E+14,211794
3.4017E+14,153670
3.4017E+14,90319
3.4017E+14,154597
3.4017E+14,127106
3.4017E+14,157105
3.4017E+14,180664
3.4017E+14,115620
3.4017E+14,113337
3.4017E+14,153420
3.4017E+14,125029
3.4017E+14,123232
3.4017E+14,147398
3.4017E+14,160326
3.4017E+14,175283
3.4017E+14,140593
3.4017E+14,167878
3.4017E+14,167323
3.4017E+14,158311
3.4017E+14,215810
3.4017E+14,219399
3.4017E+14,130367
3.4017E+14,140840
3.4017E+14,210855
3.4017E+14,210846
3.4017E+14,254705
3.4017E+14,254705
3.4017E+14,140840
3.4017E+14,215434
3.4017E+14,262115
3.4017E+14,280475
3.4017E+14,228590
3.4017E+14,170744
3.4017E+14,192133
3.4017E+14,251278
3.4017E+14,283069
3.4017E+14,269153
3.4017E+14,324691
3.4017E+14,405271
3.4017E+14,300623
3.4017E+14,366794
3.4017E+14,345588
3.4017E+14,345692
3.4017E+14,531760
3.4017E+14,691365
3.4017E+14,147879
3.4017E+14,179037
3.4017E+14,165132
3.4017E+14,276731
3.4017E+14,236781
3.4017E+14,180235
3.4017E+14,390658
3.4017E+14,440698
3.4017E+14,706507
3.4017E+14,706532
3.4017E+14,607540
3.4017E+14,390658
3.4017E+14,491505
3.4017E+14,562500
3.4017E+14,627470
3.4017E+14,556656
3.4017E+14,744722
3.4017E+14,780512
3.4017E+14,563407
3.4017E+14,674091
3.4017E+14,756636
3.4017E+14,753560
3.4017E+14,744843
3.4017E+14,726039
3.4017E+14,677795
3.4017E+14,609910
3.4017E+14,898382
3.4017E+14,942973
3.4017E+14,939368
3.4017E+14,1046216
3.4017E+14,189710
3.4017E+14,208817
3.4017E+14,267969
3.4017E+14,319654
3.4017E+14,328185
3.4017E+14,311420
3.4017E+14,311420
3.4017E+14,276685
3.4017E+14,411732
3.4017E+14,384422
3.4017E+14,430794
3.4017E+14,527678
3.4017E+14,99921
3.4017E+14,115703
3.4017E+14,125939
3.4017E+14,129420
3.4017E+14,162044
3.4017E+14,208462
3.4017E+14,146693
3.4017E+14,310879
3.4017E+14,135985
3.4017E+14,397883
3.4017E+14,348647
3.4017E+14,347902
3.4017E+14,306102
3.4017E+14,311363
3.4017E+14,306308
3.4017E+14,260205
3.4017E+14,273020
3.4017E+14,304572
3.4017E+14,291783
3.4017E+14,362592
3.4017E+14,239218
3.4017E+14,191315
3.4017E+14,181527
3.4017E+14,514137
3.4017E+14,457066
3.4017E+14,473856
3.4017E+14,397224
3.4017E+14,314174
3.4017E+14,249630
3.4017E+14,557855
3.4017E+14,567257
3.4017E+14,584314
3.4017E+14,576466
3.4017E+14,722419
3.4017E+14,629196
3.4017E+14,568067
3.4017E+14,452967
3.4017E+14,592477
3.4017E+14,425724
3.4017E+14,408409
3.4017E+14,366534
3.4017E+14,269690
3.4017E+14,205499
3.4017E+14,339568
3.4017E+14,234111
3.4017E+14,256268
3.4017E+14,172132
3.4017E+14,255587
3.4017E+14,318432
3.4017E+14,256609
3.4017E+14,202141
3.4017E+14,219301
3.4017E+14,124236
3.4017E+14,202141
3.4017E+14,242111
3.4017E+14,232837
3.4017E+14,150701
3.4017E+14,119892
3.4017E+14,159506
3.4017E+14,155542
3.4017E+14,156354
3.4017E+14,131432
3.4017E+14,125484
3.4017E+14,114670
3.4017E+14,133553
3.4017E+14,128364
3.4017E+14,92070
3.4017E+14,79111
3.4017E+14,104717
3.4017E+14,95879
3.4017E+14,80175
3.4017E+14,85105
3.4017E+14,102853
3.4017E+14,53157
3.4017E+14,87781
3.4017E+14,110941
3.4017E+14,81625
3.4017E+14,56859
3.4017E+14,47669
3.4017E+14,87260
3.4017E+14,40581
3.4017E+14,56800
3.4017E+14,48018
3.4017E+14,48291
3.4017E+14,55902
3.4017E+14,49711
3.4017E+14,51305
3.4017E+14,51207
3.4017E+14,41568
3.4017E+14,42297
3.4017E+14,51900
3.4017E+14,55479
3.4017E+14,56345
3.4017E+14,54354
3.4017E+14,54897
3.4017E+14,49178
3.4017E+14,58929
3.4017E+14,49698
3.4017E+14,50947
3.4017E+14,51672
3.4017E+14,53497
3.4017E+14,57847
3.4017E+14,51867
3.4017E+14,53071
3.4017E+14,177947
3.4017E+14,114089
3.4017E+14,89551
3.4017E+14,74548
3.4017E+14,94947
3.4017E+14,143065
3.4017E+14,117940
3.4017E+14,79704
3.4017E+14,64931
3.4017E+14,63675
3.4017E+14,77581
3.4017E+14,115666
3.4017E+14,88648
3.4017E+14,77072
3.4017E+14,118042
3.4017E+14,143936
3.4017E+14,112414
3.4017E+14,90186
3.4017E+14,85513
3.4017E+14,593384
3.4017E+14,79131
3.4017E+14,146382
3.4017E+14,143660
3.4017E+14,91836
3.4017E+14,75403
3.4017E+14,79663
3.4017E+14,93896
3.4017E+14,118282
3.4017E+14,95297
3.4017E+14,76918
3.4017E+14,57160
3.4017E+14,68436
3.4017E+14,81595
3.4017E+14,120960
3.4017E+14,99572
3.4017E+14,68769
3.4017E+14,57699
3.4017E+14,59836
3.4017E+14,70225
3.4017E+14,99376
3.4017E+14,72416
3.4017E+14,58085
3.4017E+14,85351
3.4017E+14,73810
3.4017E+14,59157
3.4017E+14,54398
3.4017E+14,66193
3.4017E+14,80068
3.4017E+14,63374
3.4017E+14,53111
3.4017E+14,61818
3.4017E+14,59341
3.4017E+14,52858
3.4017E+14,54884
3.4017E+14,59394
3.4017E+14,50877
3.4017E+14,51122
3.4017E+14,53258
3.4017E+14,50446
3.4017E+14,54845
3.4017E+14,52633
3.4017E+14,57516
3.4017E+14,61658
3.4017E+14,54769
3.4017E+14,55655
3.4017E+14,52903
3.4017E+14,65940
3.4017E+14,70827
3.4017E+14,66049
3.4017E+14,66097
3.4017E+14,59577
3.4017E+14,65742
3.4017E+14,61571
3.4017E+14,67270
3.4017E+14,66414
3.4017E+14,71834
3.4017E+14,73888
3.4017E+14,62916
3.4017E+14,67654
3.4017E+14,78897
3.4017E+14,121100
3.4017E+14,464111
3.4017E+14,272408
3.4017E+14,147759
3.4017E+14,371234
3.4017E+14,162071
3.4017E+14,141786
3.4017E+14,301475
3.4017E+14,193044
3.4017E+14,270623
3.4017E+14,65765
3.4017E+14,73629
3.4017E+14,74496
3.4017E+14,82180
3.4017E+14,100404
3.4017E+14,115265
3.4017E+14,81070
3.4017E+14,90515
3.4017E+14,111949
3.4017E+14,81218
3.4017E+14,89785
3.4017E+14,126892
3.4017E+14,91174
3.4017E+14,97262
3.4017E+14,96760
3.4017E+14,79102
3.4017E+14,63579
3.4017E+14,79911
3.4017E+14,101027
3.4017E+14,168091
3.4017E+14,1039601
3.4017E+14,432898
3.4017E+14,658580
3.4017E+14,477347
3.4017E+14,989639
3.4017E+14,1142407
3.4017E+14,510608
3.4017E+14,202369
3.4017E+14,498603
3.4017E+14,971824
3.4017E+14,811903
3.4017E+14,497657
3.4017E+14,1474248
3.4017E+14,1137288
3.4017E+14,1335328
3.4017E+14,1340388
3.4017E+14,415325
3.4017E+14,1336164
3.4017E+14,281142
3.4017E+14,1332769
3.4017E+14,1012378
3.4017E+14,228905
3.4017E+14,235756
3.4017E+14,579179
3.4017E+14,863824
3.4017E+14,750952
3.4017E+14,755900
3.4017E+14,768239
3.4017E+14,862532
3.4017E+14,571721
3.4017E+14,1102543
3.4017E+14,1266859
3.4017E+14,166650
3.4017E+14,24868
3.4017E+14,356743
3.4017E+14,278953
3.4017E+14,233746
3.4017E+14,621780
3.4017E+14,273193
3.4017E+14,221052
3.4017E+14,92881
3.4017E+14,112303
3.4017E+14,440989
3.4017E+14,367341
3.4017E+14,296117
3.4017E+14,686991
3.4017E+14,940302
3.4017E+14,357778
3.4017E+14,959708
3.4017E+14,953814
3.4017E+14,158612
3.4017E+14,663971
3.4017E+14,663971
3.4017E+14,668769
3.4017E+14,817590
3.4017E+14,506279
3.4017E+14,377705
3.4017E+14,509424
3.4017E+14,974934
3.4017E+14,507310
3.4017E+14,508446
3.4017E+14,812147
3.4017E+14,972918
3.4017E+14,507297
3.4017E+14,662690
3.4017E+14,661430
3.4017E+14,972572
3.4017E+14,1137359
3.4017E+14,1471637
3.4017E+14,662025
3.4017E+14,1311681
3.4017E+14,991635
3.4017E+14,1025460
3.4017E+14,1159981
3.4017E+14,1481219
3.4017E+14,1028928
3.4017E+14,1059411
3.4017E+14,798784
3.4017E+14,917486
3.4017E+14,1109613
3.4017E+14,1345255
3.4017E+14,1487395
3.4017E+14,1109727
3.4017E+14,415325
3.4017E+14,955088
3.4017E+14,486755
3.4017E+14,540586
3.4017E+14,755635
3.4017E+14,541904
3.4017E+14,528513
3.4017E+14,583679
3.4017E+14,369235
3.4017E+14,242896
3.4017E+14,527437
3.4017E+14,331435
3.4017E+14,365251
3.4017E+14,264002
3.4017E+14,328086
3.4017E+14,257220
3.4017E+14,242465
3.4017E+14,210953
3.4017E+14,263631
3.4017E+14,269901
3.4017E+14,626310
3.4017E+14,132818
3.4017E+14,761302
3.4017E+14,142519
3.4017E+14,102733
3.4017E+14,1072493
3.4017E+14,893300
3.4017E+14,1417491
3.4017E+14,1428382
3.4017E+14,1564828
3.4017E+14,1564682
3.4017E+14,1242002
3.4017E+14,1242002
3.4017E+14,746881
3.4017E+14,1249058
3.4017E+14,1073311
3.4017E+14,1248866
3.4017E+14,606399
3.4017E+14,201599
3.4017E+14,190734
3.4017E+14,431766
3.4017E+14,722923
3.4017E+14,1044954
3.4017E+14,1033042
3.4017E+14,1530966
3.4017E+14,1368766
3.4017E+14,1036698
3.4017E+14,879761
3.4017E+14,882145
3.4017E+14,1367935
3.4017E+14,1368766
3.4017E+14,30416
3.4017E+14,37733
3.4017E+14,279479
3.4017E+14,178437
3.4017E+14,809950
3.4017E+14,915851
3.4017E+14,769551
3.4017E+14,469563
3.4017E+14,560255
3.4017E+14,445118
3.4017E+14,335551
3.4017E+14,280854
3.4017E+14,746877
3.4017E+14,571306
3.4017E+14,433786
3.4017E+14,1079214
3.4017E+14,1079214
3.4017E+14,741426
3.4017E+14,922065
3.4017E+14,917861
3.4017E+14,751292
3.4017E+14,594876
3.4017E+14,459097
3.4017E+14,465230
3.4017E+14,465230
3.4017E+14,352859
3.4017E+14,350171
3.4017E+14,350171
3.4017E+14,455960
3.4017E+14,601675
3.4017E+14,756145
3.4017E+14,929854
3.4017E+14,1087818
3.4017E+14,1055592
3.4017E+14,939203
3.4017E+14,740027
3.4017E+14,591362
3.4017E+14,837866
3.4017E+14,944736
3.4017E+14,207695
3.4017E+14,272393
3.4017E+14,263764
3.4017E+14,300480
3.4017E+14,246500
3.4017E+14,353937
3.4017E+14,452840
3.4017E+14,590360
3.4017E+14,457732
3.4017E+14,750987
3.4017E+14,900336
3.4017E+14,880440
3.4017E+14,584034
3.4017E+14,746696
3.4017E+14,617253
3.4017E+14,596313
3.4017E+14,497616
3.4017E+14,482339
3.4017E+14,391419
3.4017E+14,415466
3.4017E+14,481297
3.4017E+14,611932
3.4017E+14,734902
3.4017E+14,583128
3.4017E+14,471460
3.4017E+14,516887
3.4017E+14,390874
3.4017E+14,309024
3.4017E+14,266523
3.4017E+14,226817
3.4017E+14,309312
3.4017E+14,258656
3.4017E+14,309594
3.4017E+14,213391
3.4017E+14,245596
3.4017E+14,336533
3.4017E+14,335183
3.4017E+14,368204
3.4017E+14,412787
3.4017E+14,333975
3.4017E+14,283637
3.4017E+14,645149
3.4017E+14,631478
3.4017E+14,498065
3.4017E+14,391617
3.4017E+14,351355
3.4017E+14,335264
3.4017E+14,404069
3.4017E+14,404066
3.4017E+14,362498
3.4017E+14,278673
3.4017E+14,314621
3.4017E+14,314621
3.4017E+14,254908
3.4017E+14,243431
3.4017E+14,221026
3.4017E+14,131711
3.4017E+14,122000
3.4017E+14,138404
3.4017E+14,346316
3.4017E+14,290585
3.4017E+14,453176
3.4017E+14,245982
3.4017E+14,337628
3.4017E+14,250400
3.4017E+14,504270
3.4017E+14,519420
3.4017E+14,353873
3.4017E+14,455498
3.4017E+14,357134
3.4017E+14,331829
3.4017E+14,479211
3.4017E+14,484675
3.4017E+14,482981
3.4017E+14,458505
3.4017E+14,745469
3.4017E+14,641570
3.4017E+14,532895
3.4017E+14,397726
3.4017E+14,531922
3.4017E+14,563416
3.4017E+14,866290
3.4017E+14,820557
3.4017E+14,658213
3.4017E+14,314232
3.4017E+14,333438
3.4017E+14,333438
3.4017E+14,321580
3.4017E+14,354111
3.4017E+14,354111
3.4017E+14,396633
3.4017E+14,392404
3.4017E+14,424784
3.4017E+14,343797
3.4017E+14,338820
3.4017E+14,456885
3.4017E+14,456885
3.4017E+14,505636
3.4017E+14,432810
3.4017E+14,412953
3.4017E+14,395282
3.4017E+14,275703
3.4017E+14,274732
3.4017E+14,335774
3.4017E+14,546422
3.4017E+14,691150
3.4017E+14,231108
3.4017E+14,191059
3.4017E+14,169092
3.4017E+14,157341
3.4017E+14,148980
3.4017E+14,181371
3.4017E+14,152692
3.4017E+14,181371
3.4017E+14,405043
3.4017E+14,431319
3.4017E+14,277629
3.4017E+14,452797
3.4017E+14,207671
3.4017E+14,161328
3.4017E+14,156574
3.4017E+14,205007
3.4017E+14,475538
3.4017E+14,532067
3.4017E+14,138144
3.4017E+14,138144
3.4017E+14,113861
3.4017E+14,129813
3.4017E+14,108490
3.4017E+14,113861
3.4017E+14,106196
3.4017E+14,126071
3.4017E+14,95341
3.4017E+14,101018
3.4017E+14,114490
3.4017E+14,104281
3.4017E+14,477617
3.4017E+14,438878
3.4017E+14,245797
3.4017E+14,291854
3.4017E+14,533937
3.4017E+14,609144
3.4017E+14,245797
3.4017E+14,186514
